"Category", "Name", "Threadcount"
"Scottish Tartans Society", "Unidentified, Silk scarf", "o#D03030y#F0C000w#E0E0E0t#806050r#C00000g#008000a#5480B0[w12(o24r40o32g128a32y32t24r40)w12"
"Scottish Tartans Society", "Unidentified, Specimen", "w#E0E0E0r#C00000g#008000b#304080[w4(g4r4g56r4b24r44g4r4)w4"
"Scottish Tartans Society", "Unidentified, Travelling costume", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b14(r4w40r58k4r58g40y2)r16"
"Scottish Tartans Society", "Unidentified, Tweed", "w#E0E0E0g#008000b#304080[b8(w2b24g24b2)g8"
"Scottish Tartans Society", "Unidentified, Victorian fancy", "f#D03030h#30A010w#E0E0E0t#806050o#FF8500i#003000b#304080[b12(h12b4t20h12b4t20h12b4t20h12b4t20h12b4t20h12b11t24o4t4w2i20f8t4f5w4f5t4)f8"
"Scottish Tartans Society", "Unidentified, Waistcoat", "y#F0C000j#000050i#003000g#008000b#304080[j16(b16i64g64j16b16)y4"
"Scottish Tartans Society", "Unidentified, Wilson sample.", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b52(k6b6k6b6k48b52k2w10k2b52k48b34r52b34k48g30r8g8r8g16k2y10k2g16r8g8r8g30k48b6k6b6k6)b52"
"Scottish Tartans Society", "Unidentified, chair covering", "h#800070i#402000o#30A010v#908000e#403030c#900030[o4(c8o6i6v6c6i6e4i4h6)c30"
"Scottish Tartans Society", "Unidentified, coat", "r#C00000g#008000b#304080a#5480B0[g12(r4g4r48a2b2r4b24r4b2a2r4g48)r4"
"Scottish Tartans Society", "Unidentified, fragment", "y#F0C000w#E0E0E0r#C00000p#800080k#000000g#008000[p94(k12r12k12p12k38g38k12g38y12g38k12g38k38p12k12w12)k12"
"Scottish Tartans Society", "Unidentified, item", "w#E0E0E0r#C00000k#000000g#008000[g72(w8r72k72)r72"
"Scottish Tartans Society", "Unidentified, pattern", "r#C00000k#000000g#008000b#304080[b16(k20g16)r4"
"Scottish Tartans Society", "Unidentified, pattern ", "y#F0C000r#C00000k#000000g#008000b#304080[b4(r8k14r16g20k8y4k16b8r8b28)r4"
"Scottish Tartans Society", "Unidentified, pattern  ", "y#F0C000g#008000b#304080[g48(b12)y4"
"Scottish Tartans Society", "Unidentified, specimen", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[w4(r6k6r20g36r20k4r4w6r4y4k24r22)b144"
"Scottish Tartans Society", "Unidentified, specimen ", "y#F0C000r#C00000g#008000b#304080[b2(g8b2r2b2y2b10r12b2)y2"
"Scottish Tartans Society", "United Distillers, (Warp)", "h#600030o#8080D0y#F0C000t#806050r#C00000i#003000g#008000b#304080[o4(h24t2i24t24y4t24i24t2h24o4b24o2i24g24r4g24o2)b24"
"Scottish Tartans Society", "United Services, Planning Association", "y#F0C000w#E0E0E0r#C00000j#000050i#003000b#304080[b8(i4w4i8j20r4j24)y6"
"Scottish Tartans Society", "United States", "o#B0B0B0r#C00000q#000030b#304080[b7(q5o6q5r7q2b2q70)o2"
"Scottish Tartans Society", "Universal, Ancient", "o#30A010t#806050g#008000a#5480B0[a24(g4a4g4a4t16o16)t2"
"Scottish Tartans Society", "Unnamed 1", "k#000000j#000050g#008000[g8(j24k32g28)k10"
"Scottish Tartans Society", "Unnamed 10", "y#F0C000w#E0E0E0p#800080k#000000g#008000[g16(k4y2k2g16k16p16k4w2k2p2)k16"
"Scottish Tartans Society", "Unnamed 11", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[r24(w2k2g24y4b10a12r4a4r8g4r4k4)g4"
"Scottish Tartans Society", "Unnamed 2", "o#30A010w#E0E0E0r#C00000j#000050a#5480B0[r10(j2r10o26j16a10r10w2)j6"
"Scottish Tartans Society", "Unnamed 3", "o#8080D0k#000000g#008000a#5480B0[k4(g18a2k12o8)g4"
"Scottish Tartans Society", "Unnamed 4", "o#8080D0y#F0C000r#C00000k#000000g#008000a#5480B0[k12(g28a4r6a4k32y4o32g32)r6"
"Scottish Tartans Society", "Unnamed 5", "r#C00000k#000000g#008000b#304080[r3(k2b10k10g12k8g12k10g2k10b2k2)b2"
"Scottish Tartans Society", "Unnamed 6", "w#E0E0E0p#800080k#000000g#008000[k2(p32w4k32g32k4g32)k32"
"Scottish Tartans Society", "Unnamed 7", "y#F0C000w#E0E0E0r#C00000g#008000[g4(r6g8w2g2y2g8r6)g4"
"Scottish Tartans Society", "Unnamed 8", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[g164(k4g4k4g4k16b56k2w12k2b56k2y12k2g64k4r10k4g30)w12"
"Scottish Tartans Society", "Unnamed 9", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[w32(g4k10r4k20g22y4g22)k4"
"Scottish Tartans Society", "Unnamed Brown (Teddy Bear)", "z#906030t#806050r#C00000[r2(t14z50t14)r2"
"Scottish Tartans Society", "Unnamed Green (Teddy Bear)", "t#806050r#C00000g#008000[r2(t6g4t6r2g48r2t6g4t6)r2"
"Scottish Tartans Society", "Unnamed No 1", "o#F0C000y#F0C000r#C00000k#000000g#008000a#5480B0[r16(a14k16y4k2o2g38k2r16a6)r16"
"Scottish Tartans Society", "Unnamed No 14", "y#F0C000w#E0E0E0r#C00000g#008000b#304080a#5480B0[r22(a6b10y4r4w4g22b8)y3"
"Scottish Tartans Society", "Unnamed No 158, Silk Fragment", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b16(k2r8k2r8k2r8k2g16k2y2r2)w2"
"Scottish Tartans Society", "Unnamed No 33", "w#E0E0E0p#800080k#000000g#008000[k2(p32w4k32g32k4g32)k32"
"Scottish Tartans Society", "Unnamed No 40", "o#8080D0r#C00000g#008000b#304080[o12(b12g12)r2"
"Scottish Tartans Society", "Unnamed No 5", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[k20(y4g22r22w2r2w2)k18"
"Scottish Tartans Society", "Unnamed No 57", "y#F0C000w#E0E0E0r#C00000g#008000b#304080a#5480B0[r8(a8b16y2g24r12b4r12w2)r12"
"Scottish Tartans Society", "Unnamed No 78", "w#E0E0E0g#008000b#304080[b4(g14b14)w2"
"Scottish Tartans Society", "Unnamed, No 115", "k#000000g#008000b#304080a#5480B0[k12(a2g12k2g12a2k12)b20"
"Scottish Tartans Society", "Unnamed, No 17", "g#008000b#304080a#5480B0[a4(b2a10b12g4b4)g20"
"Scottish Tartans Society", "Unnamed, No 20", "o#8080D0r#C00000k#000000j#000050g#008000a#5480B0[a3(k2a2o8j20r4g16o4a2k2)a3"
"Scottish Tartans Society", "Unnamed, No 22", "r#C00000k#000000g#008000b#304080a#5480B0[a4(k2a2b4k16r4g16b4a2k2)a4"
"Scottish Tartans Society", "Unnamed, No 26", "w#E0E0E0k#000000g#008000b#304080[w4(b4g22k20b20)w3"
"Scottish Tartans Society", "Unnamed, No 28", "r#C00000k#000000g#008000a#5480B0[a2(k10g10)r12"
"Scottish Tartans Society", "Unnamed, No 29", "o#8080D0g#008000b#304080a#5480B0[b6(g22a4b22o12)g6"
"Scottish Tartans Society", "Unnamed, No 3", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r4(k4r10a10k2a2k2a10g12y2g12r12w2r2k2)r2"
"Scottish Tartans Society", "Unnamed, No 30", "r#C00000k#000000g#008000b#304080[k2(b6k6g6r2g6k6g2)r2"
"Scottish Tartans Society", "Unnamed, No 31", "o#8080D0w#E0E0E0k#000000g#008000[w4(o16k16g16k2g16)k16"
"Scottish Tartans Society", "Unnamed, No 39", "y#F0C000k#000000g#008000b#304080[y2(b8k8g8k2g8)k8"
"Scottish Tartans Society", "Unnamed, No 52", "o#8080D0w#E0E0E0j#000050g#008000[o32(j4o4j4o4j24w2)g38"
"Scottish Tartans Society", "Unnamed, No 54", "o#300030j#000050g#008000[o4(j2o10j12g12)j4"
"Scottish Tartans Society", "Unnamed, No 59", "k#000000g#008000b#304080a#5480B0[a2(b22k22g22k4)a2"
"Scottish Tartans Society", "Unnamed, No 60", "r#C00000p#800080k#000000g#008000[p12(k10g10)r2"
"Scottish Tartans Society", "Unnamed, No 63", "k#000000g#008000b#304080[k2(b8k6g8k2g8)k6"
"Scottish Tartans Society", "Unnamed, No 79", "y#F0C000r#C00000k#000000g#008000a#5480B0[r10(g36y4k28a10)k8"
"Scottish Tartans Society", "Urquhart", "r#C00000k#000000g#008000b#304080[k6(g40k40b6k6b6k6b22)r18"
"Scottish Tartans Society", "Urquhart ", "r#C00000k#000000g#008000b#304080[g2(k2g16k16b16r2b16k16g2k2g2k2)g16"
"Scottish Tartans Society", "Urquhart  ", "w#E0E0E0r#C00000k#000000g#008000b#304080[g2(k2g16k16b16r2b16k16g2k2g2k2g6)w2"
"Scottish Tartans Society", "Urquhart, White Line", "w#E0E0E0r#C00000k#000000g#008000b#304080[b4(w2b24k3b3k3b8k24g48k3g3)r2"
"Scottish Tartans Society", "Utah Centennial", "w#E0E0E0s#C00020r#C00000g#008000b#304080[w6(b16s16b12r16g48r16)w12"
"Scottish Tartans Society", "Valdres, Kvam and Vang", "w#E0E0E0r#C00000k#000000g#008000[k4(w1r4k2g2r3k2k20r2k2)r2"
"Scottish Tartans Society", "Valley, of the Green. (The )", "o#30A010i#003000g#008000a#5480B0[a4(o6g16a16g16i52)a8"
"Scottish Tartans Society", "Vance (Family Association)", "w#E0E0E0r#C00000k#000000g#008000b#304080[k12(b8g52w8b96)r16"
"Scottish Tartans Society", "Vancouver, Centennial", "y#F0C000w#E0E0E0r#C00000g#008000b#304080[r2(b52w24g48y4)g8"
"Scottish Tartans Society", "Veere", "y#F0C000w#E0E0E0k#000000g#008000b#304080a#5480B0[a8(k6a4b12k30y4g32b8a4b4k16)w8"
"Scottish Tartans Society", "Vermont", "y#F0C000w#E0E0E0r#C00000q#000030g#008000[g4(w4g24q24g24r4g4)y4"
"Scottish Tartans Society", "Victoria", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r8(g2w38b8w8b2k10y6k4b2w8g30r12g6r10g2)w6"
"Scottish Tartans Society", "Victoria ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r12(y120b24y12k24y4k4w4k4g36r36k6r8)w4"
"Scottish Tartans Society", "Victoria  ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r6(k2r12g10k3w2k3y2k8w4b6w12)r4"
"Scottish Tartans Society", "Victoria   ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r8(w32a10k10y4k4w4k4g10r10k4r4)w4"
"Scottish Tartans Society", "Victoria, Highland dress", "o#30A010y#F0C000w#E0E0E0r#C00000k#000000g#008000[r10(w46o10w10k14y6k6w4k6g32r16g6r12w6r12g6r16g32k6w4k6y6k14w10o10w46r8g2w38o8w8o2k10y6k4o2w8g30r12g6r10g2w6g2r10g6r12g30w8o2k4y6k10o2w8o8w38)g2"
"Scottish Tartans Society", "Ville de Beauport", "o#C0C0C0y#F0C000r#C00000k#000000g#008000b#304080[k8(o2k4y14k2y14r20k2o24k2b24k2)g32"
"Scottish Tartans Society", "Vipont", "o#C0A0E0w#E0E0E0r#C00000k#000000g#008000b#304080[r8(g28k6o6g24b72)w8"
"Scottish Tartans Society", "Vipont ", "o#C0A0E0y#F0C000r#C00000k#000000g#008000[r6(g28k4o4g28k72)y6"
"Scottish Tartans Society", "Virginia Military Institute, New Market", "o#8080D0y#F0C000w#E0E0E0r#C00000n#808080k#000000j#000050g#008000[y12(r60n4k6n60g6n4r50)w12]y12(r60n4o6n60j6n4r50)w12"
"Scottish Tartans Society", "Vosko", "y#F0C000r#C00000k#000000g#008000b#304080[b50(k24y8k18r12k18y8k24)g50"
"Scottish Tartans Society", "Wacker", "x#004010w#E0E0E0q#000030k#000000b#304080[b12(k6b6q25x25k2x25q25w2b6)k6"
"Scottish Tartans Society", "Waggrall", "i#30A010o#D03030y#F0C000w#E0E0E0r#C00000p#800080g#008000a#5480B0[o8(w2r22o4w4p22a8w4a8p22w4i8y8w2p10w2y8i8w4g20i8w4i8g20w4a4p12w2p12a4w4o4r22w2o8)w2"
"Scottish Tartans Society", "Wagland", "o#407040y#F0C000x#004010w#E0E0E0r#C00000b#304080[r6(b12y4b30x24o78)w6"
"Scottish Tartans Society", "Walker", "x#004010v#908000q#000030c#900030[x2(c6x7c28q7c3q3c3q15c7q2)v4"
"Scottish Tartans Society", "Walker, James", "r#C00000k#000000g#008000a#5480B0[g8(r16k24a4g28)k8"
"Scottish Tartans Society", "Walker, dress", "w#E0E0E0v#908000q#000030c#900030[c2(w6c7w28q7c3q3c3q15c7q2)v4"
"Scottish Tartans Society", "Walker, hunting", "q#000030k#000000g#008000c#900030[k2(g6k7g28q7g3q3g3q15g7q2)c4"
"Scottish Tartans Society", "Wallace", "y#F0C000r#C00000k#000000[k4(r32k32)y4"
"Scottish Tartans Society", "Wallace dress", "w#E0E0E0k#000000[k28(w24k4)w24"
"Scottish Tartans Society", "Wallace, Blue Wallace", "w#E0E0E0g#008000b#304080a#5480B0[a4(b58a24g58)w4"
"Scottish Tartans Society", "Wallace, hunting", "y#F0C000k#000000g#008000[k8(g66k66)y8"
"Scottish Tartans Society", "Walter", "h#505020y#F0C000w#E0E0E0r#C00000p#800080i#003000a#5480B0[r48(w6y8i36p36h6)a8"
"Scottish Tartans Society", "Washington", "o#8080D0y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[w6(r8b26g74o6k6)y4"
"Scottish Tartans Society", "Washington, Stockman", "y#F0C000n#808080k#000000b#304080[b16(n12b16n76k8n12k8n48b16n12b16n12k4n8y4n8y4n8k4)n12"
"Scottish Tartans Society", "Waterford", "o#30A010y#F0C000r#C00000g#008000d#401000b#304080[g84(y4o32b14d32)r10"
"Scottish Tartans Society", "Watson", "y#F0C000r#C00000k#000000g#008000b#304080[b48(k4b4r4b4k40g32y4g4)y6"
"Scottish Tartans Society", "Waverly, Check", "z#906030u#703000t#806050d#401000[z4(t8u4t18z28u4z4u4z4u16z10)d88"
"Scottish Tartans Society", "Weisfeld", "x#004010w#E0E0E0k#000000j#000050b#304080[k12(b6x56w2j56b4)w6"
"Scottish Tartans Society", "Wellington", "w#E0E0E0r#C00000k#000000g#008000b#304080[b2(r2b12k12g12)w2"
"Scottish Tartans Society", "Wellington, No 122", "y#F0C000p#800080k#000000g#008000a#5480B0[k8(a6p22g28)y4"
"Scottish Tartans Society", "Wellington, No 229", "w#E0E0E0p#800080k#000000g#008000a#5480B0[k8(a6p22g28)w4"
"Scottish Tartans Society", "Wellington, or Waterloo", "r#C00000k#000000g#008000a#5480B0[a6(g24k28a22r6)a6"
"Scottish Tartans Society", "Wellington, or Waterloo ", "r#C00000k#000000g#008000a#5480B0[a6(g12k12a8r2)a2"
"Scottish Tartans Society", "Wellington, or Waterloo  ", "r#C00000k#000000g#008000b#304080a#5480B0[a6(g16k18b14r4)b4"
"Scottish Tartans Society", "Welsh Assembly", "w#E0E0E0r#C00000n#808080g#008000[g10(n18g8w10g60r4g8)r4"
"Scottish Tartans Society", "Welsh, National", "w#E0E0E0r#C00000g#008000[r16(g8r8g88)w8"
"Scottish Tartans Society", "Welsh, National ", "z#906030y#F0C000r#C00000k#000000[k16(z8r8z8k8z60)y8"
"Scottish Tartans Society", "Wemyss", "w#E0E0E0r#C00000k#000000g#008000[r8(g2r48k8r8k24w2k24)r8"
"Scottish Tartans Society", "West Lothian/Linlithgowshire", "o#30A010m#802040k#000000g#008000a#5480B0[o3(a9o64m14g4k8g4k8)g40"
"Scottish Tartans Society", "West Point", "y#F0C000n#808080k#000000[k78(n6k6n6k24n60y6)n6"
"Scottish Tartans Society", "Westgaard of Kileughtero", "w#E0E0E0r#C00000q#000030k#000000[r30(w14r20q14w6k6w6r20q10w6k6)w6"
"Scottish Tartans Society", "Westmeath", "y#F0C000t#806050r#C00000g#008000b#304080[g22(r12b12t4g6t4b12r12g72y4t4y4b10)r10"
"Scottish Tartans Society", "Whitson", "w#E0E0E0r#C00000k#000000g#008000b#304080[r2(b6r2b26k34g36k2)w8"
"Scottish Tartans Society", "Whitson ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r4(b8r4b26k38y2g38k2)w8"
"Scottish Tartans Society", "Whitworth", "o#8080D0y#F0C000w#E0E0E0r#C00000j#000050g#008000[r10(y2r16w2j40w2o40w2g40y2r10y2r10y2g40y4r104w2y10)w2"
"Scottish Tartans Society", "Wicklow", "g#008000d#401000b#304080a#5480B0[g4(b4d4b48a4d12b6g24b8)d4"
"Scottish Tartans Society", "William Murdoch, (Scottish Gas)", "o#8080D0q#000030b#304080a#5480B0[o22(q4o8q4o8q22b22q4a8q4b22q22o22q4)o8"
"Scottish Tartans Society", "Wilson", "r#C00000g#008000b#304080[b64(g20r4g3r4)g3"
"Scottish Tartans Society", "Wilson ", "r#C00000g#008000b#304080[b96(g28r6g4r6)g4"
"Scottish Tartans Society", "Wilson  ", "w#E0E0E0r#C00000g#008000b#304080[b45(w4b6g6b6g6b6g37r6g6r6g6r6g6r6g39r27g6b6r12w4)r30"
"Scottish Tartans Society", "Wilson's No 148", "w#E0E0E0p#800080k#000000g#008000a#5480B0[k8(a6g26p24)w4"
"Scottish Tartans Society", "Wilson's No 158", "w#E0E0E0p#800080k#000000g#008000[g42(w4g8k34p28)k6"
"Scottish Tartans Society", "Wilson's No 181, (Stewart)", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[g6(r6g6r32g44y6k6w10k6y6k38a18k4a18)r50"
"Scottish Tartans Society", "Wilson's No 4", "y#F0C000w#E0E0E0r#C00000p#800080g#008000a#5480B0[r128(a32p36y8p8w8p36g64r28a8r28)w6"
"Scottish Tartans Society", "Wilson's No 62, (Ferguson)", "r#C00000g#008000b#304080[b26(r4)g26"
"Scottish Tartans Society", "Wilson's No 84, Ferguson", "r#C00000g#008000b#304080[b20(g24)r4"
"Scottish Tartans Society", "Wilson's, Folio 131", "w#E0E0E0k#000000g#008000b#304080[b24(k34g38w4)k10"
"Scottish Tartans Society", "Wilson's, No 1", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[k2(r28a16k18y2k4w4k4g20r30k8r24)w2"
"Scottish Tartans Society", "Wilson's, No 100", "y#F0C000p#800080k#000000g#008000[g6(p34k36y4g34)k6"
"Scottish Tartans Society", "Wilson's, No 108", "p#800080k#000000g#008000a#5480B0[k4(p28a4k28g28k4g28)k28"
"Scottish Tartans Society", "Wilson's, No 109", "y#F0C000w#E0E0E0r#C00000p#800080k#000000g#008000[w4(r10g30p16y4k6r22)g16"
"Scottish Tartans Society", "Wilson's, No 110", "y#F0C000w#E0E0E0r#C00000p#800080k#000000g#008000a#5480B0[a6(p20w6k6g38r28a6k4)y6"
"Scottish Tartans Society", "Wilson's, No 111", "w#E0E0E0p#800080k#000000g#008000a#5480B0[p38(w4g24a6)k8"
"Scottish Tartans Society", "Wilson's, No 113", "w#E0E0E0r#C00000p#800080g#008000[r4(g12p12)w4"
"Scottish Tartans Society", "Wilson's, No 116", "p#800080g#008000[p16g16"
"Scottish Tartans Society", "Wilson's, No 118", "y#F0C000k#000000a#5480B0[k10(a8)y2"
"Scottish Tartans Society", "Wilson's, No 120", "w#E0E0E0r#C00000p#800080k#000000g#008000[k24(g24w4g24k24p24)r6"
"Scottish Tartans Society", "Wilson's, No 121", "o#30A010w#E0E0E0r#C00000p#800080k#000000g#008000a#5480B0[a16(p12o4g36w4r32)k4"
"Scottish Tartans Society", "Wilson's, No 128", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a8(r6y4r18a6g48a6r18k6r6)w4"
"Scottish Tartans Society", "Wilson's, No 132", "o#30A010w#E0E0E0r#C00000p#800080k#000000g#008000a#5480B0[k6(r36w4g42o4p14a10)w4"
"Scottish Tartans Society", "Wilson's, No 134", "r#C00000g#008000[g14r42"
"Scottish Tartans Society", "Wilson's, No 138", "r#C00000a#5480B0[a14r42"
"Scottish Tartans Society", "Wilson's, No 140", "y#F0C000k#000000g#008000a#5480B0[a2(g14y2)k14"
"Scottish Tartans Society", "Wilson's, No 149", "w#E0E0E0k#000000g#008000b#304080a#5480B0[g16(b12k4b12g22a4k4a4g22w4)k16"
"Scottish Tartans Society", "Wilson's, No 150 "Coburg"", "p#800080k#000000g#008000a#5480B0[g36(a4g8k28p24)k6"
"Scottish Tartans Society", "Wilson's, No 152", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[w6(r10k8r26g50k6w10k6y6k32a18k4a18r24k4)g6"
"Scottish Tartans Society", "Wilson's, No 156", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r16(k4r8w8r28g40y6k30a22k4w12k4y4k8a8w4)r60"
"Scottish Tartans Society", "Wilson's, No 157", "k#000000g#008000b#304080a#5480B0[a8(k6a4b12k30a4g32b8a4b4)k32"
"Scottish Tartans Society", "Wilson's, No 159", "r#C00000p#800080k#000000g#008000[p16(k22g18)r4"
"Scottish Tartans Society", "Wilson's, No 160", "y#F0C000p#800080k#000000g#008000[g42(y4g8k32p28)k6"
"Scottish Tartans Society", "Wilson's, No 161", "r#C00000g#008000a#5480B0[a26(r4)g26"
"Scottish Tartans Society", "Wilson's, No 166", "k#000000g#008000a#5480B0[a6(g24k28a22k6)a6"
"Scottish Tartans Society", "Wilson's, No 167", "p#800080k#000000g#008000a#5480B0[k40(a4k12g32p8)k18"
"Scottish Tartans Society", "Wilson's, No 169", "y#F0C000w#E0E0E0r#C00000g#008000[g10(r18g20w4g4y4g20r18)g10"
"Scottish Tartans Society", "Wilson's, No 17", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r88(g50k4w12k4y6k32a24r12a24k32y6k4w12)r88"
"Scottish Tartans Society", "Wilson's, No 174", "y#F0C000g#008000b#304080a#5480B0[a2(b8g20)y2"
"Scottish Tartans Society", "Wilson's, No 176", "y#F0C000p#800080k#000000g#008000a#5480B0[k8(a6g24p26)y4"
"Scottish Tartans Society", "Wilson's, No 179", "y#F0C000r#C00000g#008000a#5480B0[g24(y4r4a8)r8"
"Scottish Tartans Society", "Wilson's, No 183", "r#C00000p#800080k#000000g#008000a#5480B0[g4(r4g24p24a4)k8"
"Scottish Tartans Society", "Wilson's, No 185", "p#800080k#000000g#008000[g18(p20)k22"
"Scottish Tartans Society", "Wilson's, No 187", "r#C00000k#000000g#008000[k8(g8)r8"
"Scottish Tartans Society", "Wilson's, No 188", "r#C00000g#008000a#5480B0[a4(g8)r16"
"Scottish Tartans Society", "Wilson's, No 189", "w#E0E0E0r#C00000p#800080g#008000[p8(g20w2)r2"
"Scottish Tartans Society", "Wilson's, No 190", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[k6(y4k26w4a22r24w4r24k24y4g24r24w4r24a22w4k26y4)k6"
"Scottish Tartans Society", "Wilson's, No 192", "y#F0C000r#C00000p#800080g#008000[p8(g20r2)y2"
"Scottish Tartans Society", "Wilson's, No 193", "r#C00000k#000000g#008000a#5480B0[g24(k4r4a8)r8"
"Scottish Tartans Society", "Wilson's, No 194", "w#E0E0E0r#C00000p#800080k#000000g#008000[p6(w2k6g10r2)k6"
"Scottish Tartans Society", "Wilson's, No 195", "o#FF8500k#000000g#008000a#5480B0[a4(k4g28)o20"
"Scottish Tartans Society", "Wilson's, No 196", "o#FF8500k#000000g#008000a#5480B0[a4(k20g18)o18"
"Scottish Tartans Society", "Wilson's, No 197", "y#F0C000k#000000g#008000[g24(y4)k24"
"Scottish Tartans Society", "Wilson's, No 198", "r#C00000k#000000a#5480B0[a8(k14)r8"
"Scottish Tartans Society", "Wilson's, No 2", "o#300030y#F0C000w#E0E0E0r#C00000g#008000a#5480B0[o4(r22a18o22y4g26r42)w4"
"Scottish Tartans Society", "Wilson's, No 2/33", "w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[b8(g34a6r6a6k38w4g34)r8"
"Scottish Tartans Society", "Wilson's, No 2/53 or Mull", "y#F0C000k#000000g#008000[k10(g8)y2"
"Scottish Tartans Society", "Wilson's, No 200", "r#C00000k#000000g#008000[g8(k14)r8"
"Scottish Tartans Society", "Wilson's, No 201", "y#F0C000p#800080g#008000[p8(g16)y4"
"Scottish Tartans Society", "Wilson's, No 202", "r#C00000k#000000g#008000[g14(k8)r8"
"Scottish Tartans Society", "Wilson's, No 203", "y#F0C000r#C00000g#008000a#5480B0[a8(r16g20)y4"
"Scottish Tartans Society", "Wilson's, No 204", "r#C00000k#000000g#008000[g18(k22)r20"
"Scottish Tartans Society", "Wilson's, No 205", "w#E0E0E0g#008000b#304080a#5480B0[a2(b8g20)w2"
"Scottish Tartans Society", "Wilson's, No 207", "r#C00000g#008000a#5480B0[a4(g8)r8"
"Scottish Tartans Society", "Wilson's, No 208", "r#C00000g#008000a#5480B0[g14(a4)r8"
"Scottish Tartans Society", "Wilson's, No 209", "p#800080g#008000a#5480B0[a4(g8)p10"
"Scottish Tartans Society", "Wilson's, No 210", "g#008000a#5480B0[a12g14"
"Scottish Tartans Society", "Wilson's, No 211", "p#800080g#008000[g32(p16g4)p8"
"Scottish Tartans Society", "Wilson's, No 212", "r#C00000g#008000a#5480B0[a8(r8)g36"
"Scottish Tartans Society", "Wilson's, No 214", "r#C00000k#000000g#008000a#5480B0[a12(k4a4r12)g16"
"Scottish Tartans Society", "Wilson's, No 217", "y#F0C000p#800080k#000000g#008000a#5480B0[p22(a4k20g20)y4"
"Scottish Tartans Society", "Wilson's, No 219", "i#003000g#008000[i18g18"
"Scottish Tartans Society", "Wilson's, No 220", "w#E0E0E0p#800080k#000000g#008000[p16(k22g18)w4"
"Scottish Tartans Society", "Wilson's, No 221", "r#C00000k#000000g#008000b#304080a#5480B0[a2(b28r4k28g28)r2"
"Scottish Tartans Society", "Wilson's, No 225", "o#30A010y#F0C000p#800080k#000000g#008000a#5480B0[g32(o4p26a4k12y4g32a4)k24"
"Scottish Tartans Society", "Wilson's, No 226", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r50(w8k8g50y6k30a26r10a10r30g8r10k4)g6"
"Scottish Tartans Society", "Wilson's, No 227", "y#F0C000w#E0E0E0r#C00000p#800080g#008000a#5480B0[r52(a14p16y6r6w6g40p20)w4"
"Scottish Tartans Society", "Wilson's, No 228", "p#800080k#000000g#008000a#5480B0[g36(a4p16)k44"
"Scottish Tartans Society", "Wilson's, No 233", "o#30A010w#E0E0E0p#800080k#000000g#008000[o4(p24k24g24w4g24)k24"
"Scottish Tartans Society", "Wilson's, No 234", "r#C00000k#000000[k6r16"
"Scottish Tartans Society", "Wilson's, No 30", "y#F0C000k#000000g#008000b#304080a#5480B0[a8(k6a4b12k30y4g32b8a4b4)k32"
"Scottish Tartans Society", "Wilson's, No 33", "y#F0C000r#C00000k#000000g#008000b#304080a#5480B0[b8(g34a6r6a6k38y4g34)r8"
"Scottish Tartans Society", "Wilson's, No 45", "k#000000g#008000a#5480B0[g16(a4)k8"
"Scottish Tartans Society", "Wilson's, No 5", "w#E0E0E0r#C00000g#008000a#5480B0[r64(a10g34r8g10)w4"
"Scottish Tartans Society", "Wilson's, No 50", "k#000000g#008000a#5480B0[a4(k24)g20"
"Scottish Tartans Society", "Wilson's, No 52", "k#000000g#008000a#5480B0[a8(k8)g14"
"Scottish Tartans Society", "Wilson's, No 55", "p#800080g#008000a#5480B0[a4(p20)g24"
"Scottish Tartans Society", "Wilson's, No 60", "r#C00000k#000000g#008000b#304080a#5480B0[a8(k6a4b12k30r4g32b8a4b4)k32"
